# Terrain overflow check: blend.terrain.y-range.max=301 (pack-configured)
# Tiles: 200x200, seed: 1, pack: CHIMERA
# Positions where terrain.sampler + terrain.sampler-2d density > 0 at y=301
x=73172 z=80540 y=301 biome=BITTER_HEIGHTS density=3.751918
x=73176 z=80540 y=301 biome=BITTER_HEIGHTS density=9.116553
x=73180 z=80540 y=301 biome=BITTER_HEIGHTS density=12.470562
x=73184 z=80540 y=301 biome=BITTER_HEIGHTS density=11.880803
x=73188 z=80540 y=301 biome=BITTER_HEIGHTS density=7.089735
x=73192 z=80540 y=301 biome=BITTER_HEIGHTS density=4.403448
x=73196 z=80540 y=301 biome=BITTER_HEIGHTS density=1.800227
x=73176 z=80544 y=301 biome=BITTER_HEIGHTS density=0.218005
x=73180 z=80544 y=301 biome=BITTER_HEIGHTS density=0.950874
x=73480 z=67072 y=301 biome=BITTER_HEIGHTS density=1.525092
x=73484 z=67072 y=301 biome=BITTER_HEIGHTS density=2.569126
x=73500 z=67072 y=301 biome=BITTER_HEIGHTS density=0.768288
x=73460 z=67076 y=301 biome=BITTER_HEIGHTS density=0.409904
x=73464 z=67076 y=301 biome=BITTER_HEIGHTS density=1.820408
x=73468 z=67076 y=301 biome=BITTER_HEIGHTS density=0.937138
x=73472 z=67076 y=301 biome=BITTER_HEIGHTS density=1.543197
x=73476 z=67076 y=301 biome=BITTER_HEIGHTS density=3.580882
x=73480 z=67076 y=301 biome=BITTER_HEIGHTS density=8.829075
x=73484 z=67076 y=301 biome=BITTER_HEIGHTS density=12.670557
x=73488 z=67076 y=301 biome=BITTER_HEIGHTS density=7.778911
x=73492 z=67076 y=301 biome=BITTER_HEIGHTS density=0.694941
x=73500 z=67076 y=301 biome=BITTER_HEIGHTS density=0.937083
x=73420 z=67080 y=301 biome=BITTER_HEIGHTS density=0.610155
x=73456 z=67080 y=301 biome=BITTER_HEIGHTS density=1.684878
x=73460 z=67080 y=301 biome=BITTER_HEIGHTS density=4.355600
x=73464 z=67080 y=301 biome=BITTER_HEIGHTS density=8.399976
x=73468 z=67080 y=301 biome=BITTER_HEIGHTS density=8.623808
x=73472 z=67080 y=301 biome=BITTER_HEIGHTS density=8.789582
x=73476 z=67080 y=301 biome=BITTER_HEIGHTS density=11.650409
x=73480 z=67080 y=301 biome=BITTER_HEIGHTS density=12.795232
x=73484 z=67080 y=301 biome=BITTER_HEIGHTS density=13.189892
x=73488 z=67080 y=301 biome=BITTER_HEIGHTS density=10.505373
x=73492 z=67080 y=301 biome=BITTER_HEIGHTS density=4.686604
x=73496 z=67080 y=301 biome=BITTER_HEIGHTS density=0.085659
x=73424 z=67084 y=301 biome=BITTER_HEIGHTS density=1.624135
x=73456 z=67084 y=301 biome=BITTER_HEIGHTS density=1.379218
x=73460 z=67084 y=301 biome=BITTER_HEIGHTS density=6.062138
x=73464 z=67084 y=301 biome=BITTER_HEIGHTS density=10.956478
x=73468 z=67084 y=301 biome=BITTER_HEIGHTS density=14.683741
x=73472 z=67084 y=301 biome=BITTER_HEIGHTS density=11.510898
x=73476 z=67084 y=301 biome=BITTER_HEIGHTS density=11.589752
x=73480 z=67084 y=301 biome=BITTER_HEIGHTS density=9.282237
x=73484 z=67084 y=301 biome=BITTER_HEIGHTS density=5.673827
x=73488 z=67084 y=301 biome=BITTER_HEIGHTS density=6.645049
x=73492 z=67084 y=301 biome=BITTER_HEIGHTS density=1.551830
x=73428 z=67088 y=301 biome=BITTER_HEIGHTS density=3.338445
x=73432 z=67088 y=301 biome=BITTER_HEIGHTS density=2.657154
x=73460 z=67088 y=301 biome=BITTER_HEIGHTS density=3.926234
x=73464 z=67088 y=301 biome=BITTER_HEIGHTS density=9.133370
x=73468 z=67088 y=301 biome=BITTER_HEIGHTS density=12.191384
x=73472 z=67088 y=301 biome=BITTER_HEIGHTS density=7.540432
x=73476 z=67088 y=301 biome=BITTER_HEIGHTS density=7.892150
x=73480 z=67088 y=301 biome=BITTER_HEIGHTS density=4.717340
x=73460 z=67092 y=301 biome=BITTER_HEIGHTS density=3.985431
x=73464 z=67092 y=301 biome=BITTER_HEIGHTS density=6.332944
x=73468 z=67092 y=301 biome=BITTER_HEIGHTS density=8.491173
x=73472 z=67092 y=301 biome=BITTER_HEIGHTS density=6.098081
x=73476 z=67092 y=301 biome=BITTER_HEIGHTS density=2.749531
x=73452 z=67096 y=301 biome=BITTER_HEIGHTS density=0.168880
x=73456 z=67096 y=301 biome=BITTER_HEIGHTS density=5.629374
x=73460 z=67096 y=301 biome=BITTER_HEIGHTS density=8.940016
x=73464 z=67096 y=301 biome=BITTER_HEIGHTS density=11.601117
x=73468 z=67096 y=301 biome=BITTER_HEIGHTS density=12.442422
x=73472 z=67096 y=301 biome=BITTER_HEIGHTS density=8.338344
x=73476 z=67096 y=301 biome=BITTER_HEIGHTS density=0.533012
x=73452 z=67100 y=301 biome=BITTER_HEIGHTS density=1.258735
x=73456 z=67100 y=301 biome=BITTER_HEIGHTS density=5.752846
x=73460 z=67100 y=301 biome=BITTER_HEIGHTS density=10.026055
x=73464 z=67100 y=301 biome=BITTER_HEIGHTS density=13.023547
x=73468 z=67100 y=301 biome=BITTER_HEIGHTS density=15.942994
x=73472 z=67100 y=301 biome=BITTER_HEIGHTS density=14.100137
x=73476 z=67100 y=301 biome=BITTER_HEIGHTS density=5.039147
x=73452 z=67104 y=301 biome=BITTER_HEIGHTS density=1.019468
x=73456 z=67104 y=301 biome=BITTER_HEIGHTS density=4.639230
x=73460 z=67104 y=301 biome=BITTER_HEIGHTS density=7.221453
x=73464 z=67104 y=301 biome=BITTER_HEIGHTS density=9.865235
x=73468 z=67104 y=301 biome=BITTER_HEIGHTS density=13.041157
x=73472 z=67104 y=301 biome=BITTER_HEIGHTS density=13.931902
x=73476 z=67104 y=301 biome=BITTER_HEIGHTS density=10.239961
x=73480 z=67104 y=301 biome=BITTER_HEIGHTS density=2.244056
x=73460 z=67108 y=301 biome=BITTER_HEIGHTS density=4.473717
x=73464 z=67108 y=301 biome=BITTER_HEIGHTS density=8.095733
x=73468 z=67108 y=301 biome=BITTER_HEIGHTS density=9.065180
x=73472 z=67108 y=301 biome=BITTER_HEIGHTS density=13.020960
x=73476 z=67108 y=301 biome=BITTER_HEIGHTS density=10.712057
x=73480 z=67108 y=301 biome=BITTER_HEIGHTS density=5.105196
x=73460 z=67112 y=301 biome=BITTER_HEIGHTS density=2.220261
x=73464 z=67112 y=301 biome=BITTER_HEIGHTS density=6.421427
x=73468 z=67112 y=301 biome=BITTER_HEIGHTS density=4.930440
x=73472 z=67112 y=301 biome=BITTER_HEIGHTS density=7.005130
x=73476 z=67112 y=301 biome=BITTER_HEIGHTS density=7.584404
x=73480 z=67112 y=301 biome=BITTER_HEIGHTS density=6.289133
x=73484 z=67112 y=301 biome=BITTER_HEIGHTS density=1.337348
x=73464 z=67116 y=301 biome=BITTER_HEIGHTS density=5.872290
x=73468 z=67116 y=301 biome=BITTER_HEIGHTS density=2.256479
x=73480 z=67116 y=301 biome=BITTER_HEIGHTS density=0.739473
x=73484 z=67116 y=301 biome=BITTER_HEIGHTS density=2.082956
x=73464 z=67120 y=301 biome=BITTER_HEIGHTS density=2.436921
x=73448 z=67128 y=301 biome=BITTER_HEIGHTS density=1.073856
x=73460 z=67128 y=301 biome=BITTER_HEIGHTS density=1.281948
x=73464 z=67128 y=301 biome=BITTER_HEIGHTS density=2.360433
x=73448 z=67132 y=301 biome=BITTER_HEIGHTS density=5.101089
x=73452 z=67132 y=301 biome=BITTER_HEIGHTS density=5.933778
x=73456 z=67132 y=301 biome=BITTER_HEIGHTS density=5.921290
x=73460 z=67132 y=301 biome=BITTER_HEIGHTS density=5.470953
x=73464 z=67132 y=301 biome=BITTER_HEIGHTS density=5.348447
x=73468 z=67132 y=301 biome=BITTER_HEIGHTS density=3.935915
x=73472 z=67132 y=301 biome=BITTER_HEIGHTS density=1.868842
x=73448 z=67136 y=301 biome=BITTER_HEIGHTS density=5.124458
x=73452 z=67136 y=301 biome=BITTER_HEIGHTS density=5.167828
x=73456 z=67136 y=301 biome=BITTER_HEIGHTS density=5.893767
x=73460 z=67136 y=301 biome=BITTER_HEIGHTS density=4.935013
x=73464 z=67136 y=301 biome=BITTER_HEIGHTS density=6.064981
x=73468 z=67136 y=301 biome=BITTER_HEIGHTS density=5.606997
x=73472 z=67136 y=301 biome=BITTER_HEIGHTS density=2.744547
x=73476 z=67136 y=301 biome=BITTER_HEIGHTS density=2.636265
x=73480 z=67136 y=301 biome=BITTER_HEIGHTS density=3.411426
x=73448 z=67140 y=301 biome=BITTER_HEIGHTS density=0.336394
x=73452 z=67140 y=301 biome=BITTER_HEIGHTS density=2.455023
x=73456 z=67140 y=301 biome=BITTER_HEIGHTS density=4.681216
x=73460 z=67140 y=301 biome=BITTER_HEIGHTS density=0.399098
x=73464 z=67140 y=301 biome=BITTER_HEIGHTS density=1.917677
x=73468 z=67140 y=301 biome=BITTER_HEIGHTS density=5.382082
x=73472 z=67140 y=301 biome=BITTER_HEIGHTS density=4.612746
x=73476 z=67140 y=301 biome=BITTER_HEIGHTS density=4.804411
x=73480 z=67140 y=301 biome=BITTER_HEIGHTS density=3.267642
x=73452 z=67144 y=301 biome=BITTER_HEIGHTS density=1.599110
x=73456 z=67144 y=301 biome=BITTER_HEIGHTS density=2.096290
x=73460 z=67144 y=301 biome=BITTER_HEIGHTS density=2.726839
x=73464 z=67144 y=301 biome=BITTER_HEIGHTS density=1.569722
x=73468 z=67144 y=301 biome=BITTER_HEIGHTS density=0.635402
x=73472 z=67144 y=301 biome=BITTER_HEIGHTS density=1.160517
x=73476 z=67144 y=301 biome=BITTER_HEIGHTS density=2.332192
x=73480 z=67144 y=301 biome=BITTER_HEIGHTS density=3.205569
x=73464 z=67148 y=301 biome=BITTER_HEIGHTS density=0.188182
x=73408 z=67156 y=301 biome=BITTER_HEIGHTS density=0.444015
x=73412 z=67156 y=301 biome=BITTER_HEIGHTS density=2.543728
x=73412 z=67160 y=301 biome=BITTER_HEIGHTS density=6.292808
x=73416 z=67160 y=301 biome=BITTER_HEIGHTS density=1.858816
x=73416 z=67164 y=301 biome=BITTER_HEIGHTS density=1.921796
x=73416 z=67168 y=301 biome=BITTER_HEIGHTS density=2.187592
x=50052 z=12800 y=301 biome=FIR_HIGHLANDS density=2.132277
x=50056 z=12800 y=301 biome=FIR_HIGHLANDS density=7.169098
x=50060 z=12800 y=301 biome=FIR_HIGHLANDS density=13.434833
x=50064 z=12800 y=301 biome=FIR_HIGHLANDS density=14.144048
x=50068 z=12800 y=301 biome=FIR_HIGHLANDS density=9.719783
x=50072 z=12800 y=301 biome=FIR_HIGHLANDS density=7.113656
x=50076 z=12800 y=301 biome=FIR_HIGHLANDS density=2.337818
x=50084 z=12800 y=301 biome=FIR_HIGHLANDS density=2.195095
x=50100 z=12800 y=301 biome=FIR_HIGHLANDS density=1.146213
x=50104 z=12800 y=301 biome=FIR_HIGHLANDS density=1.582952
x=50108 z=12800 y=301 biome=FIR_HIGHLANDS density=2.389530
x=50052 z=12804 y=301 biome=FIR_HIGHLANDS density=3.721244
x=50056 z=12804 y=301 biome=FIR_HIGHLANDS density=6.536728
x=50060 z=12804 y=301 biome=FIR_HIGHLANDS density=12.568930
x=50064 z=12804 y=301 biome=FIR_HIGHLANDS density=14.932168
x=50068 z=12804 y=301 biome=FIR_HIGHLANDS density=8.440917
x=50072 z=12804 y=301 biome=FIR_HIGHLANDS density=3.490950
x=50076 z=12804 y=301 biome=FIR_HIGHLANDS density=1.636733
x=50084 z=12804 y=301 biome=FIR_HIGHLANDS density=1.196787
x=50088 z=12804 y=301 biome=FIR_HIGHLANDS density=1.358677
x=50092 z=12804 y=301 biome=FIR_HIGHLANDS density=1.813222
x=50096 z=12804 y=301 biome=FIR_HIGHLANDS density=6.393861
x=50100 z=12804 y=301 biome=FIR_HIGHLANDS density=10.340774
x=50104 z=12804 y=301 biome=FIR_HIGHLANDS density=7.726890
x=50108 z=12804 y=301 biome=FIR_HIGHLANDS density=3.405131
x=50136 z=12804 y=301 biome=FIR_HIGHLANDS density=1.276760
x=50140 z=12804 y=301 biome=FIR_HIGHLANDS density=1.107344
x=50144 z=12804 y=301 biome=FIR_HIGHLANDS density=0.691803
x=50052 z=12808 y=301 biome=FIR_HIGHLANDS density=4.045100
x=50056 z=12808 y=301 biome=FIR_HIGHLANDS density=7.568947
x=50060 z=12808 y=301 biome=FIR_HIGHLANDS density=8.468266
x=50064 z=12808 y=301 biome=FIR_HIGHLANDS density=9.054722
x=50068 z=12808 y=301 biome=FIR_HIGHLANDS density=6.284163
x=50080 z=12808 y=301 biome=FIR_HIGHLANDS density=1.627806
x=50084 z=12808 y=301 biome=FIR_HIGHLANDS density=3.690654
x=50088 z=12808 y=301 biome=FIR_HIGHLANDS density=4.002554
x=50092 z=12808 y=301 biome=FIR_HIGHLANDS density=5.271459
x=50096 z=12808 y=301 biome=FIR_HIGHLANDS density=10.247505
x=50100 z=12808 y=301 biome=FIR_HIGHLANDS density=14.379460
x=50104 z=12808 y=301 biome=FIR_HIGHLANDS density=11.451878
x=50108 z=12808 y=301 biome=FIR_HIGHLANDS density=5.189408
x=50136 z=12808 y=301 biome=FIR_HIGHLANDS density=3.325839
x=50140 z=12808 y=301 biome=FIR_HIGHLANDS density=5.709366
x=50144 z=12808 y=301 biome=FIR_HIGHLANDS density=3.612354
x=50052 z=12812 y=301 biome=FIR_HIGHLANDS density=0.637964
x=50056 z=12812 y=301 biome=FIR_HIGHLANDS density=2.250079
x=50060 z=12812 y=301 biome=FIR_HIGHLANDS density=3.698132
x=50064 z=12812 y=301 biome=FIR_HIGHLANDS density=4.870371
x=50068 z=12812 y=301 biome=FIR_HIGHLANDS density=2.362808
x=50080 z=12812 y=301 biome=FIR_HIGHLANDS density=2.166310
x=50084 z=12812 y=301 biome=FIR_HIGHLANDS density=1.945632
x=50088 z=12812 y=301 biome=FIR_HIGHLANDS density=4.512542
x=50092 z=12812 y=301 biome=FIR_HIGHLANDS density=7.901199
x=50096 z=12812 y=301 biome=FIR_HIGHLANDS density=11.166096
x=50100 z=12812 y=301 biome=FIR_HIGHLANDS density=15.938691
x=50104 z=12812 y=301 biome=FIR_HIGHLANDS density=14.636305
x=50108 z=12812 y=301 biome=FIR_HIGHLANDS density=6.897099
x=50112 z=12812 y=301 biome=FIR_HIGHLANDS density=1.436702
x=50116 z=12812 y=301 biome=FIR_HIGHLANDS density=2.640084
x=50120 z=12812 y=301 biome=FIR_HIGHLANDS density=2.228962
x=50128 z=12812 y=301 biome=FIR_HIGHLANDS density=0.254368
x=50136 z=12812 y=301 biome=FIR_HIGHLANDS density=1.819949
x=50140 z=12812 y=301 biome=FIR_HIGHLANDS density=6.751995
x=50144 z=12812 y=301 biome=FIR_HIGHLANDS density=5.626600
x=50064 z=12816 y=301 biome=FIR_HIGHLANDS density=0.433240
x=50068 z=12816 y=301 biome=FIR_HIGHLANDS density=0.783435
x=50072 z=12816 y=301 biome=FIR_HIGHLANDS density=1.174735
x=50076 z=12816 y=301 biome=FIR_HIGHLANDS density=0.067559
x=50088 z=12816 y=301 biome=FIR_HIGHLANDS density=0.411027
x=50092 z=12816 y=301 biome=FIR_HIGHLANDS density=7.736276
x=50096 z=12816 y=301 biome=FIR_HIGHLANDS density=11.523236
x=50100 z=12816 y=301 biome=FIR_HIGHLANDS density=18.178916
x=50104 z=12816 y=301 biome=FIR_HIGHLANDS density=18.750061
x=50108 z=12816 y=301 biome=FIR_HIGHLANDS density=13.104342
x=50112 z=12816 y=301 biome=FIR_HIGHLANDS density=7.386239
x=50116 z=12816 y=301 biome=FIR_HIGHLANDS density=5.445276
x=50120 z=12816 y=301 biome=FIR_HIGHLANDS density=6.448152
x=50124 z=12816 y=301 biome=FIR_HIGHLANDS density=5.478735
x=50128 z=12816 y=301 biome=FIR_HIGHLANDS density=3.488484
x=50132 z=12816 y=301 biome=FIR_HIGHLANDS density=2.180875
x=50136 z=12816 y=301 biome=FIR_HIGHLANDS density=5.246496
x=50140 z=12816 y=301 biome=FIR_HIGHLANDS density=9.427614
x=50144 z=12816 y=301 biome=FIR_HIGHLANDS density=7.385341
x=50148 z=12816 y=301 biome=FIR_HIGHLANDS density=2.998525
x=50068 z=12820 y=301 biome=FIR_HIGHLANDS density=2.990040
x=50072 z=12820 y=301 biome=FIR_HIGHLANDS density=5.173715
x=50076 z=12820 y=301 biome=FIR_HIGHLANDS density=1.165406
x=50088 z=12820 y=301 biome=FIR_HIGHLANDS density=0.015715
x=50092 z=12820 y=301 biome=FIR_HIGHLANDS density=6.079944
x=50096 z=12820 y=301 biome=FIR_HIGHLANDS density=11.172777
x=50100 z=12820 y=301 biome=FIR_HIGHLANDS density=16.533670
x=50104 z=12820 y=301 biome=FIR_HIGHLANDS density=16.725820
x=50108 z=12820 y=301 biome=FIR_HIGHLANDS density=14.749084
x=50112 z=12820 y=301 biome=FIR_HIGHLANDS density=11.558026
x=50116 z=12820 y=301 biome=FIR_HIGHLANDS density=9.098244
x=50120 z=12820 y=301 biome=FIR_HIGHLANDS density=8.784823
x=50124 z=12820 y=301 biome=FIR_HIGHLANDS density=7.884217
x=50128 z=12820 y=301 biome=FIR_HIGHLANDS density=3.641037
x=50132 z=12820 y=301 biome=FIR_HIGHLANDS density=3.315337
x=50136 z=12820 y=301 biome=FIR_HIGHLANDS density=7.771091
x=50140 z=12820 y=301 biome=FIR_HIGHLANDS density=7.378684
x=50144 z=12820 y=301 biome=FIR_HIGHLANDS density=4.446632
x=50148 z=12820 y=301 biome=FIR_HIGHLANDS density=3.877592
x=50152 z=12820 y=301 biome=FIR_HIGHLANDS density=1.593684
x=50156 z=12820 y=301 biome=FIR_HIGHLANDS density=1.148830
x=50168 z=12820 y=301 biome=FIR_HIGHLANDS density=0.170414
x=50072 z=12824 y=301 biome=FIR_HIGHLANDS density=8.023479
x=50076 z=12824 y=301 biome=FIR_HIGHLANDS density=2.716286
x=50092 z=12824 y=301 biome=FIR_HIGHLANDS density=5.637387
x=50096 z=12824 y=301 biome=FIR_HIGHLANDS density=11.809324
x=50100 z=12824 y=301 biome=FIR_HIGHLANDS density=13.881253
x=50104 z=12824 y=301 biome=FIR_HIGHLANDS density=15.800021
x=50108 z=12824 y=301 biome=FIR_HIGHLANDS density=18.048119
x=50120 z=12824 y=301 biome=FIR_HIGHLANDS density=11.272669
x=50124 z=12824 y=301 biome=FIR_HIGHLANDS density=10.254778
x=50128 z=12824 y=301 biome=FIR_HIGHLANDS density=5.470843
x=50132 z=12824 y=301 biome=FIR_HIGHLANDS density=4.331993
x=50136 z=12824 y=301 biome=FIR_HIGHLANDS density=6.396018
x=50140 z=12824 y=301 biome=FIR_HIGHLANDS density=5.308707
x=50144 z=12824 y=301 biome=FIR_HIGHLANDS density=4.412669
x=50148 z=12824 y=301 biome=FIR_HIGHLANDS density=4.293180
x=50152 z=12824 y=301 biome=FIR_HIGHLANDS density=6.513079
x=50156 z=12824 y=301 biome=FIR_HIGHLANDS density=4.132116
x=50168 z=12824 y=301 biome=FIR_HIGHLANDS density=1.819507
x=50068 z=12828 y=301 biome=FIR_HIGHLANDS density=7.179820
x=50072 z=12828 y=301 biome=FIR_HIGHLANDS density=5.316058
x=50092 z=12828 y=301 biome=FIR_HIGHLANDS density=1.133329
x=50096 z=12828 y=301 biome=FIR_HIGHLANDS density=5.374380
x=50100 z=12828 y=301 biome=FIR_HIGHLANDS density=11.309995
x=50104 z=12828 y=301 biome=FIR_HIGHLANDS density=15.521835
x=50124 z=12828 y=301 biome=FIR_HIGHLANDS density=10.343975
x=50128 z=12828 y=301 biome=FIR_HIGHLANDS density=7.909172
x=50132 z=12828 y=301 biome=FIR_HIGHLANDS density=2.465591
x=50136 z=12828 y=301 biome=FIR_HIGHLANDS density=5.824724
x=50140 z=12828 y=301 biome=FIR_HIGHLANDS density=6.533217
x=50144 z=12828 y=301 biome=FIR_HIGHLANDS density=5.125714
x=50148 z=12828 y=301 biome=FIR_HIGHLANDS density=3.989920
x=50152 z=12828 y=301 biome=FIR_HIGHLANDS density=4.883611
x=50156 z=12828 y=301 biome=FIR_HIGHLANDS density=1.341894
x=50168 z=12828 y=301 biome=FIR_HIGHLANDS density=0.516473
x=50068 z=12832 y=301 biome=FIR_HIGHLANDS density=0.314011
x=50096 z=12832 y=301 biome=FIR_HIGHLANDS density=1.515751
x=50100 z=12832 y=301 biome=FIR_HIGHLANDS density=9.584507
x=50104 z=12832 y=301 biome=FIR_HIGHLANDS density=12.995551
x=50128 z=12832 y=301 biome=FIR_HIGHLANDS density=7.488801
x=50132 z=12832 y=301 biome=FIR_HIGHLANDS density=1.842282
x=50136 z=12832 y=301 biome=FIR_HIGHLANDS density=3.860548
x=50140 z=12832 y=301 biome=FIR_HIGHLANDS density=5.749640
x=50144 z=12832 y=301 biome=FIR_HIGHLANDS density=3.978624
x=50148 z=12832 y=301 biome=FIR_HIGHLANDS density=0.700508
x=50152 z=12832 y=301 biome=FIR_HIGHLANDS density=0.945405
x=50132 z=12836 y=301 biome=FIR_HIGHLANDS density=1.541296
x=50136 z=12836 y=301 biome=FIR_HIGHLANDS density=2.060966
x=50144 z=12836 y=301 biome=FIR_HIGHLANDS density=0.379245
x=50016 z=12756 y=301 biome=FIR_HIGHLANDS density=2.010016
x=50020 z=12756 y=301 biome=FIR_HIGHLANDS density=3.932489
x=50024 z=12756 y=301 biome=FIR_HIGHLANDS density=6.910737
x=50012 z=12760 y=301 biome=FIR_HIGHLANDS density=0.799684
x=50016 z=12760 y=301 biome=FIR_HIGHLANDS density=1.402095
x=50020 z=12760 y=301 biome=FIR_HIGHLANDS density=5.963250
x=50024 z=12760 y=301 biome=FIR_HIGHLANDS density=7.663918
x=50020 z=12764 y=301 biome=FIR_HIGHLANDS density=1.308030
x=50024 z=12764 y=301 biome=FIR_HIGHLANDS density=3.853062
x=50112 z=12784 y=301 biome=FIR_HIGHLANDS density=1.643099
x=50116 z=12784 y=301 biome=FIR_HIGHLANDS density=0.459962
x=50064 z=12788 y=301 biome=FIR_HIGHLANDS density=1.633512
x=50068 z=12788 y=301 biome=FIR_HIGHLANDS density=1.142588
x=50112 z=12788 y=301 biome=FIR_HIGHLANDS density=3.625645
x=50120 z=12788 y=301 biome=FIR_HIGHLANDS density=0.349516
x=50056 z=12792 y=301 biome=FIR_HIGHLANDS density=2.656107
x=50060 z=12792 y=301 biome=FIR_HIGHLANDS density=5.392387
x=50064 z=12792 y=301 biome=FIR_HIGHLANDS density=9.149994
x=50068 z=12792 y=301 biome=FIR_HIGHLANDS density=5.141998
x=50072 z=12792 y=301 biome=FIR_HIGHLANDS density=1.720449
x=50076 z=12792 y=301 biome=FIR_HIGHLANDS density=1.201751
x=50108 z=12792 y=301 biome=FIR_HIGHLANDS density=2.091731
x=50112 z=12792 y=301 biome=FIR_HIGHLANDS density=2.649320
x=50052 z=12796 y=301 biome=FIR_HIGHLANDS density=2.784647
x=50056 z=12796 y=301 biome=FIR_HIGHLANDS density=8.997888
x=50060 z=12796 y=301 biome=FIR_HIGHLANDS density=11.975257
x=50064 z=12796 y=301 biome=FIR_HIGHLANDS density=13.094571
x=50068 z=12796 y=301 biome=FIR_HIGHLANDS density=8.314131
x=50072 z=12796 y=301 biome=FIR_HIGHLANDS density=6.128042
x=50076 z=12796 y=301 biome=FIR_HIGHLANDS density=2.281392
x=50108 z=12796 y=301 biome=FIR_HIGHLANDS density=1.436652
x=73832 z=66596 y=301 biome=BITTER_HEIGHTS density=0.260786
x=73836 z=66596 y=301 biome=BITTER_HEIGHTS density=8.206702
x=73840 z=66596 y=301 biome=BITTER_HEIGHTS density=1.438141
x=73832 z=66600 y=301 biome=BITTER_HEIGHTS density=2.386649
x=73836 z=66600 y=301 biome=BITTER_HEIGHTS density=9.568501
x=73840 z=66600 y=301 biome=BITTER_HEIGHTS density=7.936747
x=73844 z=66600 y=301 biome=BITTER_HEIGHTS density=1.011360
x=73828 z=66604 y=301 biome=BITTER_HEIGHTS density=0.152272
x=73832 z=66604 y=301 biome=BITTER_HEIGHTS density=11.061953
x=73836 z=66604 y=301 biome=BITTER_HEIGHTS density=14.564533
x=73840 z=66604 y=301 biome=BITTER_HEIGHTS density=11.300039
x=73844 z=66604 y=301 biome=BITTER_HEIGHTS density=5.422596
x=73828 z=66608 y=301 biome=BITTER_HEIGHTS density=2.873572
x=73832 z=66608 y=301 biome=BITTER_HEIGHTS density=10.587362
x=73836 z=66608 y=301 biome=BITTER_HEIGHTS density=17.534599
x=73840 z=66608 y=301 biome=BITTER_HEIGHTS density=11.683963
x=73844 z=66608 y=301 biome=BITTER_HEIGHTS density=3.829191
x=73828 z=66612 y=301 biome=BITTER_HEIGHTS density=1.424196
x=73832 z=66612 y=301 biome=BITTER_HEIGHTS density=11.469289
x=73836 z=66612 y=301 biome=BITTER_HEIGHTS density=12.092981
x=73840 z=66612 y=301 biome=BITTER_HEIGHTS density=10.157675
x=73844 z=66612 y=301 biome=BITTER_HEIGHTS density=3.792020
x=73848 z=66612 y=301 biome=BITTER_HEIGHTS density=0.505121
x=73832 z=66616 y=301 biome=BITTER_HEIGHTS density=11.709455
x=73836 z=66616 y=301 biome=BITTER_HEIGHTS density=11.603545
x=73840 z=66616 y=301 biome=BITTER_HEIGHTS density=9.754732
x=73844 z=66616 y=301 biome=BITTER_HEIGHTS density=3.721703
x=73848 z=66616 y=301 biome=BITTER_HEIGHTS density=0.013749
x=73832 z=66620 y=301 biome=BITTER_HEIGHTS density=6.934360
x=73836 z=66620 y=301 biome=BITTER_HEIGHTS density=11.810895
x=73840 z=66620 y=301 biome=BITTER_HEIGHTS density=9.614521
x=73844 z=66620 y=301 biome=BITTER_HEIGHTS density=4.841324
x=73832 z=66624 y=301 biome=BITTER_HEIGHTS density=2.234407
x=73836 z=66624 y=301 biome=BITTER_HEIGHTS density=9.261819
x=73840 z=66624 y=301 biome=BITTER_HEIGHTS density=8.347303
x=73836 z=66628 y=301 biome=BITTER_HEIGHTS density=2.688066
x=73840 z=66628 y=301 biome=BITTER_HEIGHTS density=3.563747
x=73840 z=66632 y=301 biome=BITTER_HEIGHTS density=2.340368
x=73852 z=66636 y=301 biome=BITTER_HEIGHTS density=2.130707
x=75336 z=23064 y=301 biome=SNOWY_BADLANDS density=5.564220
x=75340 z=23064 y=301 biome=SNOWY_BADLANDS density=8.293993
x=75344 z=23064 y=301 biome=SNOWY_BADLANDS density=13.597025
x=75348 z=23064 y=301 biome=SNOWY_BADLANDS density=12.774365
x=75332 z=23068 y=301 biome=SNOWY_BADLANDS density=4.646454
x=75336 z=23068 y=301 biome=SNOWY_BADLANDS density=9.780353
x=75340 z=23068 y=301 biome=SNOWY_BADLANDS density=15.252839
x=75344 z=23068 y=301 biome=SNOWY_BADLANDS density=15.473473
x=75348 z=23068 y=301 biome=SNOWY_BADLANDS density=14.326583
x=75352 z=23068 y=301 biome=SNOWY_BADLANDS density=12.625441
x=75356 z=23068 y=301 biome=SNOWY_BADLANDS density=11.598569
x=75336 z=23072 y=301 biome=SNOWY_BADLANDS density=3.711921
x=75340 z=23072 y=301 biome=SNOWY_BADLANDS density=10.385709
x=75344 z=23072 y=301 biome=SNOWY_BADLANDS density=12.818245
x=75348 z=23072 y=301 biome=SNOWY_BADLANDS density=14.299350
x=75352 z=23072 y=301 biome=SNOWY_BADLANDS density=16.117909
x=75356 z=23072 y=301 biome=SNOWY_BADLANDS density=16.005351
x=75360 z=23072 y=301 biome=SNOWY_BADLANDS density=14.624078
x=75340 z=23076 y=301 biome=SNOWY_BADLANDS density=2.581847
x=75344 z=23076 y=301 biome=SNOWY_BADLANDS density=8.927234
x=75348 z=23076 y=301 biome=SNOWY_BADLANDS density=11.906769
